year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max, tko_ok , tko_ko , tko ,itr_avg,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loess,tko_ko_rel_loess,rel_total,rel_success
2035,ssp585,Tropical,Widebody,36207145,12681,381957,127426," 522,064 "," 242,976 "," 765,040 ",47.32713168,0.016575604,0.499264091,0.166561226,0.68240092,0.31759908,1,0.01757079,0.314751293,0.016575604,0.024290125
2036,ssp370,Tropical,Narrowbody,15316208,245582,276487,166903," 688,972 "," 78,164 "," 767,136 ",19.96544227,0.320128374,0.360414581,0.217566377,0.898109331,0.101890669,1,0.319578428,0.101615253,0.320128374,0.356446996
2036,ssp370,Tropical,Widebody,35925197,13865,382870,129411," 526,146 "," 240,990 "," 767,136 ",46.83028723,0.018073718,0.499090122,0.168693687,0.685857527,0.314142473,1,0.017656775,0.314892608,0.018073718,0.026352001
2036,ssp126,Tropical,Narrowbody,15342196,244542,277553,166718," 688,813 "," 78,323 "," 767,136 ",19.99931613,0.318772682,0.361804165,0.21732522,0.897902067,0.102097933,1,0.319436944,0.101465066,0.318772682,0.355019432
2036,ssp126,Tropical,Widebody,36017323,13944,383140,128528," 525,612 "," 241,524 "," 767,136 ",46.95037302,0.018176699,0.499442081,0.167542652,0.685161432,0.314838568,1,0.017680012,0.314626065,0.018176699,0.026529075
2036,ssp585,Tropical,Narrowbody,15308701,245827,277043,166688," 689,558 "," 77,578 "," 767,136 ",19.95565532,0.320447743,0.361139355,0.217286114,0.898873212,0.101126788,1,0.319730787,0.101553967,0.320447743,0.356499381
2036,ssp585,Tropical,Widebody,35935791,13527,384391,128736," 526,654 "," 240,482 "," 767,136 ",46.84409212,0.017633119,0.501072822,0.167813791,0.686519731,0.313480269,1,0.017553939,0.3148844,0.017633119,0.025684795
2036,ssp245,Tropical,Narrowbody,15336345,244856,277664,166829," 689,349 "," 77,787 "," 767,136 ",19.99169042,0.319181996,0.361948859,0.217469914,0.89860077,0.10139923,1,0.319285253,0.101726812,0.319181996,0.355198891
2036,ssp245,Tropical,Widebody,35982773,13846,383283,128779," 525,908 "," 241,228 "," 767,136 ",46.90533784,0.018048951,0.499628488,0.167869843,0.685547282,0.314452718,1,0.017646937,0.314982632,0.018048951,0.026327799
2037,ssp585,Tropical,Narrowbody,15218592,245652,275629,166966," 688,247 "," 76,793 "," 765,040 ",19.89254418,0.321096936,0.360280508,0.218244798,0.899622242,0.100377758,1,0.319697421,0.101607648,0.321096936,0.356924186
2037,ssp585,Tropical,Widebody,35719158,13522,383126,130038," 526,686 "," 238,354 "," 765,040 ",46.6892625,0.017674893,0.500792115,0.169975426,0.688442434,0.311557566,1,0.017536312,0.315014802,0.017674893,0.025673741
2037,ssp126,Tropical,Narrowbody,15254865,244796,276051,166802," 687,649 "," 77,391 "," 765,040 ",19.93995727,0.31997804,0.360832113,0.21803043,0.898840583,0.101159417,1,0.31940735,0.101485142,0.31997804,0.355989756
2037,ssp126,Tropical,Widebody,35775086,13945,382736,128491," 525,172 "," 239,868 "," 765,040 ",46.76237336,0.018227805,0.500282338,0.16795331,0.686463453,0.313536547,1,0.017677193,0.314697047,0.018227805,0.026553205
2037,ssp370,Tropical,Narrowbody,15252102,245276,275685,166717," 687,678 "," 77,362 "," 765,040 ",19.93634538,0.320605459,0.360353707,0.217919324,0.89887849,0.10112151,1,0.319548278,0.101660742,0.320605459,0.356672745
2037,ssp370,Tropical,Widebody,35736808,13842,383013,128884," 525,739 "," 239,301 "," 765,040 ",46.71233609,0.018093172,0.500644411,0.168467008,0.687204591,0.312795409,1,0.017634192,0.31499518,0.018093172,0.026328654
2037,ssp245,Tropical,Narrowbody,15315891,244094,276605,166607," 687,306 "," 77,734 "," 765,040 ",20.01972466,0.319060441,0.361556258,0.217775541,0.898392241,0.101607759,1,0.319272209,0.101746843,0.319060441,0.355146034
2037,ssp245,Tropical,Widebody,35916629,13525,382215,127972," 523,712 "," 241,328 "," 765,040 ",46.94739076,0.017678814,0.499601328,0.167274914,0.684555056,0.315444944,1,0.017630919,0.315042059,0.017678814,0.025825263
2038,ssp585,Tropical,Narrowbody,15456856,243525,276079,166597," 686,201 "," 78,839 "," 765,040 ",20.20398454,0.318316689,0.360868713,0.21776247,0.896947872,0.103052128,1,0.319665714,0.101657673,0.318316689,0.354888728
2038,ssp585,Tropical,Widebody,36282562,13195,380575,127269," 521,039 "," 244,001 "," 765,040 ",47.42571036,0.017247464,0.497457649,0.166356008,0.681061121,0.318938879,1,0.017518341,0.315137941,0.017247464,0.0253244
2038,ssp245,Tropical,Narrowbody,15332470,244346,276303,166091," 686,740 "," 78,300 "," 765,040 ",20.04139698,0.319389836,0.361161508,0.217101067,0.89765241,0.10234759,1,0.319269565,0.101762314,0.319389836,0.355805691
2038,ssp245,Tropical,Widebody,35927144,13274,382766,128098," 524,138 "," 240,902 "," 765,040 ",46.96113548,0.017350727,0.500321552,0.167439611,0.68511189,0.31488811,1,0.017616123,0.31508512,0.017350727,0.025325391
2038,ssp126,Tropical,Narrowbody,15295386,244056,276770,166566," 687,392 "," 77,648 "," 765,040 ",19.99292216,0.319010771,0.361771933,0.217721949,0.898504653,0.101495347,1,0.319382498,0.10150406,0.319010771,0.35504632
2038,ssp126,Tropical,Widebody,35916827,13064,382851,128514," 524,429 "," 240,611 "," 765,040 ",46.94764233,0.017076231,0.500432657,0.167983373,0.685492262,0.314507738,1,0.017676444,0.31476057,0.017076231,0.024910903
2038,ssp370,Tropical,Narrowbody,15286451,244650,275907,167010," 687,567 "," 77,473 "," 765,040 ",19.98124342,0.319787201,0.360643888,0.218302311,0.8987334,0.1012666,1,0.319516161,0.101706514,0.319787201,0.355819869
2038,ssp370,Tropical,Widebody,35855789,13852,382115,128686," 524,653 "," 240,387 "," 765,040 ",46.86785704,0.018106243,0.499470616,0.168208198,0.685785057,0.314214943,1,0.017607786,0.315098497,0.018106243,0.026402213
2039,ssp245,Tropical,Narrowbody,15345853,244023,276431,166360," 686,814 "," 78,226 "," 765,040 ",20.05888811,0.318967636,0.361328819,0.217452682,0.897749137,0.102250863,1,0.319275271,0.10177413,0.318967636,0.355297067
2039,ssp245,Tropical,Widebody,36002333,13431,382000,127719," 523,150 "," 241,890 "," 765,040 ",47.05940563,0.017555945,0.499320297,0.166944212,0.683820454,0.316179546,1,0.017602346,0.315115098,0.017555945,0.025673325
2039,ssp126,Tropical,Narrowbody,15308210,244437,276013,167110," 687,560 "," 77,480 "," 765,040 ",20.00968674,0.319508784,0.360782443,0.218433023,0.89872425,0.10127575,1,0.319362182,0.101521801,0.319508784,0.355513701
2039,ssp126,Tropical,Widebody,35948087,13312,382165,128747," 524,224 "," 240,816 "," 765,040 ",46.98850385,0.017400397,0.499535972,0.168287933,0.685224302,0.314775698,1,0.017677341,0.314817013,0.017400397,0.025393725
2039,ssp585,Tropical,Narrowbody,15280857,245470,275421,166099," 686,990 "," 78,050 "," 765,040 ",19.97393242,0.32085904,0.360008627,0.217111524,0.897979191,0.102020809,1,0.319634753,0.101705077,0.32085904,0.357312334
2039,ssp585,Tropical,Widebody,35783948,13963,382292,128532," 524,787 "," 240,253 "," 765,040 ",46.77395326,0.018251333,0.499701976,0.168006902,0.685960211,0.314039789,1,0.017499851,0.315256092,0.018251333,0.026606985
2039,ssp370,Tropical,Narrowbody,15404735,243220,276805,166709," 686,734 "," 78,306 "," 765,040 ",20.13585511,0.317918017,0.361817683,0.217908868,0.897644568,0.102355432,1,0.319482282,0.101752613,0.317918017,0.354169154
2039,ssp370,Tropical,Widebody,36190958,13487,380446,127729," 521,662 "," 243,378 "," 765,040 ",47.3059699,0.017629144,0.497289031,0.166957283,0.681875457,0.318124543,1,0.017578203,0.315202902,0.017629144,0.025853905
2040,ssp370,Tropical,Narrowbody,15431425,244424,277191,167191," 688,806 "," 78,330 "," 767,136 ",20.1156301,0.318618863,0.36133228,0.217941799,0.897892942,0.102107058,1,0.319446846,0.101799084,0.318618863,0.354851729
2040,ssp370,Tropical,Widebody,36221109,13091,383020,127840," 523,951 "," 243,185 "," 767,136 ",47.21602021,0.017064771,0.499285655,0.16664581,0.682996235,0.317003765,1,0.017546092,0.315308737,0.017064771,0.024985161
2040,ssp245,Tropical,Narrowbody,15335924,245283,276812,167432," 689,527 "," 77,609 "," 767,136 ",19.99114042,0.319738612,0.360838235,0.218255955,0.898832801,0.101167199,1,0.31928728,0.101783197,0.319738612,0.355726462
2040,ssp245,Tropical,Widebody,36011284,13403,382686,129400," 525,489 "," 241,647 "," 767,136 ",46.9425041,0.017471478,0.498850269,0.168679348,0.685001095,0.314998905,1,0.01758938,0.315135275,0.017471478,0.025505767
2040,ssp585,Tropical,Narrowbody,15314773,245948,276888,166263," 689,099 "," 78,037 "," 767,136 ",19.96356929,0.320605473,0.360937304,0.216732105,0.898274882,0.101725118,1,0.319603623,0.101750892,0.320605473,0.356912432
2040,ssp585,Tropical,Widebody,35880260,13289,384827,128503," 526,619 "," 240,517 "," 767,136 ",46.77170569,0.017322874,0.501641169,0.167510063,0.686474106,0.313525894,1,0.017480662,0.31537153,0.017322874,0.025234562
2040,ssp126,Tropical,Narrowbody,15419170,243513,278154,167390," 689,057 "," 78,079 "," 767,136 ",20.09965664,0.317431329,0.362587599,0.218201206,0.898220133,0.101779867,1,0.319346195,0.101538345,0.317431329,0.353400372
2040,ssp126,Tropical,Widebody,36284871,13103,382882,127422," 523,407 "," 243,729 "," 767,136 ",47.29913658,0.017080413,0.499105765,0.166100926,0.682287104,0.317712896,1,0.017679463,0.314866756,0.017080413,0.025034056
2041,ssp585,Tropical,Narrowbody,15273393,244658,276503,166943," 688,104 "," 76,936 "," 765,040 ",19.96417639,0.319797658,0.361422932,0.218214734,0.899435324,0.100564676,1,0.31957141,0.101796155,0.319797658,0.355553812
2041,ssp585,Tropical,Widebody,35886281,13207,383526,127829," 524,562 "," 240,478 "," 765,040 ",46.90771872,0.01726315,0.501314964,0.167087995,0.685666109,0.314333891,1,0.017460599,0.315486532,0.01726315,0.025177195
2041,ssp126,Tropical,Narrowbody,15293221,244040,276285,167426," 687,751 "," 77,289 "," 765,040 ",19.99009202,0.318989857,0.36113798,0.218846073,0.89897391,0.10102609,1,0.319334332,0.101553671,0.318989857,0.354837725
2041,ssp126,Tropical,Widebody,35936780,13456,382245,128655," 524,356 "," 240,684 "," 765,040 ",46.97373086,0.017588623,0.499640542,0.168167678,0.685396842,0.314603158,1,0.017682387,0.314910182,0.017588623,0.025661955
2041,ssp245,Tropical,Narrowbody,15335681,243744,276702,166374," 686,820 "," 78,220 "," 765,040 ",20.04559544,0.318602949,0.361683049,0.217470982,0.89775698,0.10224302,1,0.319303542,0.101790423,0.318602949,0.354887744
2041,ssp245,Tropical,Widebody,35973696,13779,381491,128018," 523,288 "," 241,752 "," 765,040 ",47.02198313,0.018010823,0.498654972,0.167335041,0.684000837,0.315999163,1,0.017577022,0.315148934,0.018010823,0.02633158
2041,ssp370,Tropical,Narrowbody,15278037,244689,276441,166311," 687,441 "," 77,599 "," 765,040 ",19.97024618,0.319838178,0.361341891,0.217388633,0.898568702,0.101431298,1,0.319410056,0.101845971,0.319838178,0.355941819
2041,ssp370,Tropical,Widebody,35828818,13401,382490,129276," 525,167 "," 239,873 "," 765,040 ",46.83260605,0.017516731,0.499960786,0.1689794,0.686456917,0.313543083,1,0.017512101,0.315416344,0.017516731,0.025517597
2042,ssp245,Tropical,Narrowbody,15301840,243715,276594,167310," 687,619 "," 77,421 "," 765,040 ",20.0013596,0.318565042,0.36154188,0.218694447,0.89880137,0.10119863,1,0.31932201,0.101796712,0.318565042,0.354433196
2042,ssp245,Tropical,Widebody,35906960,13643,381469,128925," 524,037 "," 241,003 "," 765,040 ",46.93474578,0.017833054,0.498626216,0.1685206,0.68497987,0.31502013,1,0.017565066,0.315159358,0.017833054,0.026034421
2042,ssp126,Tropical,Narrowbody,15272602,244910,275839,166544," 687,293 "," 77,747 "," 765,040 ",19.963142,0.320127052,0.360555004,0.217693193,0.898375248,0.101624752,1,0.319326387,0.10156776,0.320127052,0.356340018
2042,ssp126,Tropical,Widebody,35842482,14062,381887,129191," 525,140 "," 239,900 "," 765,040 ",46.85046311,0.018380738,0.499172592,0.168868294,0.686421625,0.313578375,1,0.017685691,0.31494767,0.018380738,0.026777621
2042,ssp585,Tropical,Narrowbody,15335697,244752,275768,166909," 687,429 "," 77,611 "," 765,040 ",20.04561387,0.319920527,0.360462198,0.218170292,0.898553017,0.101446983,1,0.3195372,0.101841898,0.319920527,0.356039678
2042,ssp585,Tropical,Widebody,36066278,13519,381756,128321," 523,596 "," 241,444 "," 765,040 ",47.14299594,0.017670971,0.499001359,0.167731099,0.68440343,0.31559657,1,0.017439484,0.315603373,0.017670971,0.025819525
2042,ssp370,Tropical,Narrowbody,15328601,244688,275118,167390," 687,196 "," 77,844 "," 765,040 ",20.03633899,0.319836871,0.359612569,0.218799017,0.898248458,0.101751542,1,0.319372118,0.10189332,0.319836871,0.356067265
2042,ssp370,Tropical,Widebody,35933237,13149,382001,129281," 524,431 "," 240,609 "," 765,040 ",46.96910252,0.017187337,0.499321604,0.168985935,0.685494876,0.314505124,1,0.017476876,0.315526066,0.017187337,0.025072889
2043,ssp126,Tropical,Narrowbody,15258987,245175,275401,166941," 687,517 "," 77,523 "," 765,040 ",19.94534376,0.320473439,0.359982485,0.21821212,0.898668044,0.101331956,1,0.319322155,0.101580592,0.320473439,0.356609364
2043,ssp126,Tropical,Widebody,35761694,13638,382649,128887," 525,174 "," 239,866 "," 765,040 ",46.74486647,0.017826519,0.500168619,0.16847093,0.686466067,0.313533933,1,0.017688952,0.314979601,0.017826519,0.025968536
2043,ssp585,Tropical,Narrowbody,15384692,244589,275321,166859," 686,769 "," 78,271 "," 765,040 ",20.10965765,0.319707466,0.359877915,0.218104936,0.897690317,0.102309683,1,0.319500078,0.101889156,0.319707466,0.356144497
2043,ssp585,Tropical,Widebody,36092415,13355,381156,128724," 523,235 "," 241,805 "," 765,040 ",47.17716135,0.017456604,0.498217087,0.168257869,0.683931559,0.316068441,1,0.017417139,0.315724329,0.017456604,0.025523904
2043,ssp245,Tropical,Narrowbody,15205163,244544,276936,166286," 687,766 "," 77,274 "," 765,040 ",19.87498937,0.319648646,0.361988916,0.217355955,0.898993517,0.101006483,1,0.319340634,0.101802971,0.319648646,0.355562793
2043,ssp245,Tropical,Widebody,35665114,13973,383414,128157," 525,544 "," 239,496 "," 765,040 ",46.61862662,0.018264404,0.501168566,0.167516731,0.686949702,0.313050298,1,0.017553307,0.315169829,0.018264404,0.026587688
2043,ssp370,Tropical,Narrowbody,15362424,244658,275381,166449," 686,488 "," 78,552 "," 765,040 ",20.08055006,0.319797658,0.359956342,0.217569016,0.897323016,0.102676984,1,0.319333235,0.101941174,0.319797658,0.356390789
2043,ssp370,Tropical,Widebody,36025119,13402,381287,128704," 523,393 "," 241,647 "," 765,040 ",47.08919378,0.017518038,0.49838832,0.168231726,0.684138084,0.315861916,1,0.017441067,0.315638245,0.017518038,0.025605998
2044,ssp126,Tropical,Narrowbody,15278397,245283,277701,166272," 689,256 "," 77,880 "," 767,136 ",19.91615237,0.319738612,0.36199709,0.216743837,0.898479539,0.101520461,1,0.319321429,0.101592145,0.319738612,0.355866325
2044,ssp126,Tropical,Widebody,35854895,13479,384291,128736," 526,506 "," 240,630 "," 767,136 ",46.73864494,0.017570548,0.500942467,0.167813791,0.686326805,0.313673195,1,0.017691747,0.315006355,0.017570548,0.025600848
2044,ssp370,Tropical,Narrowbody,15344121,245673,276003,167480," 689,156 "," 77,980 "," 767,136 ",20.00182632,0.320246997,0.359783663,0.218318525,0.898349184,0.101650816,1,0.319293612,0.10198958,0.320246997,0.356483873
2044,ssp370,Tropical,Widebody,35976015,13515,382638,129688," 525,841 "," 241,295 "," 767,136 ",46.89652855,0.017617476,0.498787699,0.16905477,0.685459945,0.314540055,1,0.01740532,0.315753224,0.017617476,0.025701685
2044,ssp585,Tropical,Narrowbody,15417237,244541,277262,167162," 688,965 "," 78,171 "," 767,136 ",20.09713697,0.318771378,0.361424832,0.217903996,0.898100206,0.101899794,1,0.319459131,0.101938963,0.318771378,0.354939656
2044,ssp585,Tropical,Widebody,36203305,13488,382663,127716," 523,867 "," 243,269 "," 767,136 ",47.1928104,0.01758228,0.498820287,0.16648417,0.682886737,0.317113263,1,0.017393386,0.315851674,0.01758228,0.025746993
2044,ssp245,Tropical,Narrowbody,15193881,246443,276930,166374," 689,747 "," 77,389 "," 767,136 ",19.80597941,0.32125073,0.360992054,0.216876799,0.899119582,0.100880418,1,0.319357367,0.101810105,0.32125073,0.357294776
2044,ssp245,Tropical,Widebody,35614775,14327,384725,129695," 528,747 "," 238,389 "," 767,136 ",46.42563389,0.018675958,0.501508207,0.169063895,0.68924806,0.31075194,1,0.017541538,0.31518363,0.018675958,0.027096135
2045,ssp245,Tropical,Narrowbody,15232691,245133,275832,166538," 687,503 "," 77,537 "," 765,040 ",19.91097426,0.32041854,0.360545854,0.21768535,0.898649744,0.101350256,1,0.319370159,0.101819022,0.32041854,0.356555535
2045,ssp245,Tropical,Widebody,35680191,13671,382348,129952," 525,971 "," 239,069 "," 765,040 ",46.63833639,0.017869654,0.499775175,0.169863014,0.687507843,0.312492157,1,0.017529557,0.315204044,0.017869654,0.025991927
2045,ssp585,Tropical,Narrowbody,15319696,244653,275794,166458," 686,905 "," 78,135 "," 765,040 ",20.0247005,0.319791122,0.360496183,0.21758078,0.897868085,0.102131915,1,0.319413445,0.101992354,0.319791122,0.356167156
2045,ssp585,Tropical,Widebody,35938114,13243,382481,128354," 524,078 "," 240,962 "," 765,040 ",46.97547212,0.017310206,0.499949022,0.167774234,0.685033462,0.314966538,1,0.017368049,0.315987686,0.017310206,0.025269139
2045,ssp370,Tropical,Narrowbody,15246131,245562,274983,167442," 687,987 "," 77,053 "," 765,040 ",19.92854025,0.320979295,0.359436108,0.218866987,0.89928239,0.10071761,1,0.319253454,0.102038581,0.320979295,0.356928256
2045,ssp370,Tropical,Widebody,35746161,13544,382333,130225," 526,102 "," 238,938 "," 765,040 ",46.7245654,0.017703649,0.499755568,0.170219858,0.687679076,0.312320924,1,0.017370284,0.315871344,0.017703649,0.025744057
2045,ssp126,Tropical,Narrowbody,15376259,243724,275900,167327," 686,951 "," 78,089 "," 765,040 ",20.09863384,0.318576806,0.360634738,0.218716668,0.897928213,0.102071787,1,0.319324004,0.101602401,0.318576806,0.354790953
2045,ssp126,Tropical,Widebody,36134843,13502,381033,127706," 522,241 "," 242,799 "," 765,040 ",47.23261954,0.01764875,0.498056311,0.166927219,0.682632281,0.317367719,1,0.017693655,0.315028313,0.01764875,0.025853964
2046,ssp370,Tropical,Narrowbody,15339888,244423,276109,166832," 687,364 "," 77,676 "," 765,040 ",20.05109353,0.319490484,0.360907926,0.218069643,0.898468054,0.101531946,1,0.319212965,0.102088222,0.319490484,0.355594707
2046,ssp370,Tropical,Widebody,36012089,13492,382381,127613," 523,486 "," 241,554 "," 765,040 ",47.07216777,0.017635679,0.49981831,0.166805657,0.684259647,0.315740353,1,0.017336607,0.315992948,0.017635679,0.025773373
2046,ssp245,Tropical,Narrowbody,15334424,244268,276094,167124," 687,486 "," 77,554 "," 765,040 ",20.04395113,0.31928788,0.36088832,0.218451323,0.898627523,0.101372477,1,0.319376963,0.101830626,0.31928788,0.355306144
2046,ssp245,Tropical,Widebody,36022332,13498,381897,128107," 523,502 "," 241,538 "," 765,040 ",47.0855533,0.017643522,0.499185663,0.167451375,0.68428056,0.31571944,1,0.017517156,0.315234353,0.017643522,0.025784047
2046,ssp585,Tropical,Narrowbody,15371212,243597,276140,166509," 686,246 "," 78,794 "," 765,040 ",20.09203805,0.318410802,0.360948447,0.217647443,0.897006692,0.102993308,1,0.319362105,0.102050362,0.318410802,0.354970375
2046,ssp585,Tropical,Widebody,36027279,14323,380787,127519," 522,629 "," 242,411 "," 765,040 ",47.09201649,0.018721897,0.497734759,0.166682788,0.683139444,0.316860556,1,0.01734095,0.316134639,0.018721897,0.027405674
2046,ssp126,Tropical,Narrowbody,15422504,243257,276489,167302," 687,048 "," 77,992 "," 765,040 ",20.1590825,0.317966381,0.361404632,0.21868399,0.898055004,0.101944996,1,0.319329674,0.101611339,0.317966381,0.354061143
